Job,nodes,ncpus,walltime,qtime,rtime
2070766.vm-pbs,1,1,96:00:00,0:0:0,0:40:32
2069163.vm-pbs,1,12,168:00:00,0:0:56,0:12:48
2086856.vm-pbs,1,1,60:00:00,0:0:1,0:5:7
2092802.vm-pbs,1,1,60:00:00,0:4:29,0:20:7
2081210.vm-pbs,1,1,60:00:00,0:0:1,0:1:1
2092985.vm-pbs,1,1,60:00:00,0:7:16,0:23:46
2074339.vm-pbs,1,1,96:00:00,0:0:0,1:6:12
2092548.vm-pbs,1,1,60:00:00,0:7:26,0:3:47
2077944.vm-pbs,1,1,60:00:00,0:0:1,0:0:20
2081804.vm-pbs,1,1,01:00:00,0:12:9,0:11:14
2073382.vm-pbs,1,1,01:00:00,0:3:43,0:9:54
2094867.vm-pbs,1,1,60:00:00,0:0:1,0:25:2
2065548.vm-pbs,6,24,72:00:00,1:21:2,71:56:58
2094219.vm-pbs,1,1,96:00:00,1:47:27,1:53:11
2090352.vm-pbs,1,1,60:00:00,0:6:37,0:4:18
2092143.vm-pbs,3,36,23:15:00,0:0:1,3:9:50
2091510.vm-pbs,1,1,60:00:00,0:5:58,0:7:19
2092327.vm-pbs,1,1,60:00:00,0:7:40,0:4:4
2086673.vm-pbs,1,1,60:00:00,0:0:0,0:6:19
2072087.vm-pbs,1,1,60:00:00,0:0:1,7:56:41
2070655.vm-pbs,1,1,96:00:00,0:0:1,0:36:54
2080800.vm-pbs,1,1,60:00:00,2:42:37,1:36:33
2089349.vm-pbs,1,1,60:00:00,0:0:1,0:23:55
2081052.vm-pbs,1,1,60:00:00,0:0:1,0:1:27
2088968.vm-pbs,1,1,01:00:00,2:45:7,0:34:48
2069538.vm-pbs,1,1,48:00:00,0:0:0,37:33:49
2080835.vm-pbs,1,1,96:00:00,0:2:8,0:22:38
2080801.vm-pbs,1,1,60:00:00,2:42:44,1:41:27
2068950.vm-pbs,1,1,60:00:00,0:0:1,8:0:45
2069035.vm-pbs,1,12,168:00:00,0:0:0,0:1:26
2081963.vm-pbs,1,1,01:00:00,0:41:18,0:12:4
2092622.vm-pbs,1,1,60:00:00,0:4:10,0:24:38
2070085.vm-pbs,1,1,96:00:00,0:38:36,0:39:25
2068411.vm-pbs,1,8,168:00:00,0:0:2,0:10:3
2082663.vm-pbs,1,1,60:00:00,0:0:1,0:1:1
2091722.vm-pbs,1,1,60:00:00,0:4:5,0:19:54
2080697.vm-pbs,1,1,96:00:00,0:1:12,0:24:58
2092436.vm-pbs,1,1,60:00:00,0:3:31,0:22:4
2088018.vm-pbs,1,1,96:00:00,0:0:1,0:42:56
2072485.vm-pbs,1,1,01:00:00,0:23:42,0:6:41
2095234.vm-pbs,1,1,00:01:00,0:0:1,0:0:3
2073923.vm-pbs,1,1,96:00:00,0:7:11,1:3:52
2086254.vm-pbs,1,1,60:00:00,0:0:1,0:4:6
2091000.vm-pbs,1,1,60:00:00,0:3:38,0:21:40
2074191.vm-pbs,1,1,96:00:00,0:0:11,1:0:6
2068138.vm-pbs,1,1,60:00:00,0:0:1,8:16:40
2094531.vm-pbs,1,1,60:00:00,0:0:0,0:24:52
2085067.vm-pbs,1,1,60:00:00,0:0:1,0:0:58
2094048.vm-pbs,1,1,60:00:00,0:0:1,0:18:44
2092997.vm-pbs,1,1,60:00:00,0:6:31,0:6:36
2066894.vm-pbs,1,1,48:00:00,6:49:51,31:20:41
2090261.vm-pbs,1,1,60:00:00,0:3:25,0:4:43
2069989.vm-pbs,1,1,96:00:00,0:41:21,0:38:31
2073912.vm-pbs,1,1,96:00:00,0:0:1,1:2:15
2090430.vm-pbs,1,1,60:00:00,0:3:35,0:18:55
2070622.vm-pbs,1,1,96:00:00,0:0:0,0:37:42
2074153.vm-pbs,1,1,60:00:00,0:35:46,6:23:54
2087364.vm-pbs,1,1,60:00:00,0:0:1,0:6:2
2085487.vm-pbs,1,1,60:00:00,0:0:1,0:1:13
2074309.vm-pbs,1,1,96:00:00,0:4:34,1:3:0
2094822.vm-pbs,1,1,60:00:00,0:0:2,0:26:34
2094374.vm-pbs,1,1,60:00:00,0:0:4,0:23:52
2069711.vm-pbs,1,12,50:00:00,0:0:0,0:3:8
2071281.vm-pbs,1,1,10:00:00,0:0:1,4:49:42
2087133.vm-pbs,1,1,60:00:00,0:0:1,0:3:54
2089572.vm-pbs,1,1,60:00:00,0:5:52,0:3:47
2068904.vm-pbs,1,12,168:00:00,0:5:8,0:7:52
2076191.vm-pbs,1,1,60:00:00,0:0:1,0:0:5
2095264.vm-pbs,1,1,96:00:00,0:0:1,0:48:44
2072689.vm-pbs,1,1,60:00:00,0:56:6,8:25:39
2092594.vm-pbs,1,1,60:00:00,0:4:14,0:23:19
2069819.vm-pbs,1,1,05:00:00,0:0:0,0:7:8
2069109.vm-pbs,1,12,168:00:00,0:8:17,0:12:5
2093531.vm-pbs,1,1,60:00:00,0:4:19,0:25:39
2078727.vm-pbs,1,1,96:00:00,0:5:52,0:17:56
2086589.vm-pbs,1,1,96:00:00,0:0:0,0:40:21
2087733.vm-pbs,1,1,96:00:00,0:0:4,0:37:49
2086780.vm-pbs,1,1,60:00:00,0:0:1,0:2:4
2092111.vm-pbs,1,1,60:00:00,0:6:29,0:0:3
2070916.vm-pbs,1,1,96:00:00,0:0:0,0:39:34
2071460.vm-pbs,1,1,60:00:00,0:0:0,8:0:17
2068054.vm-pbs,1,12,480:00:00,0:0:1,0:1:23
2080129.vm-pbs,1,1,60:00:00,0:0:2,0:0:28
2093304.vm-pbs,1,1,60:00:00,0:3:38,0:23:44
2068198.vm-pbs,1,1,48:00:00,0:0:11,30:45:32
2092056.vm-pbs,1,1,60:00:00,0:4:21,0:6:3
2069961.vm-pbs,1,1,96:00:00,0:42:49,0:39:43
2094866.vm-pbs,1,1,60:00:00,0:0:1,0:25:21
2069700.vm-pbs,1,1,96:00:00,0:45:15,0:38:42
2086231.vm-pbs,1,1,60:00:00,0:0:1,0:2:14
2068199.vm-pbs,1,1,48:00:00,0:0:11,30:50:32
2069090.vm-pbs,1,8,168:00:00,0:0:2,0:7:43
2072129.vm-pbs,1,1,72:00:00,0:27:41,32:22:56
2091343.vm-pbs,1,1,60:00:00,0:6:48,0:7:23
2090409.vm-pbs,1,1,60:00:00,0:2:54,0:21:19
2072945.vm-pbs,1,1,96:00:00,0:0:1,1:0:41
2088802.vm-pbs,1,1,01:00:00,0:45:42,0:38:58
2071185.vm-pbs,1,1,60:00:00,0:0:0,8:18:38
2093723.vm-pbs,1,1,60:00:00,0:5:55,0:4:53
2085359.vm-pbs,1,1,00:02:00,0:0:1,0:0:5
2068135.vm-pbs,1,8,168:00:00,0:0:1,0:12:22
2072826.vm-pbs,1,1,60:00:00,0:37:56,8:24:19
2068440.vm-pbs,1,8,168:00:00,0:0:0,0:9:14
2068951.vm-pbs,1,8,168:00:00,0:0:2,0:12:13
2073765.vm-pbs,1,1,60:00:00,1:31:4,1:10:37
2077976.vm-pbs,1,1,60:00:00,0:0:1,0:0:14
2081912.vm-pbs,1,1,01:00:00,0:29:58,0:8:24
2093185.vm-pbs,1,1,60:00:00,0:6:34,0:2:52
2091004.vm-pbs,1,1,60:00:00,0:3:45,0:1:15
2087272.vm-pbs,1,1,96:00:00,0:0:1,0:50:3
2091981.vm-pbs,1,1,60:00:00,0:5:55,0:4:49
2071332.vm-pbs,1,1,60:00:00,0:0:1,1:29:57
2070459.vm-pbs,1,1,96:00:00,0:9:14,0:43:55
2085135.vm-pbs,1,1,60:00:00,0:0:1,0:1:58
2074142.vm-pbs,1,1,96:00:00,0:0:2,1:0:29
2069354.vm-pbs,1,1,96:00:00,0:0:0,0:18:52
2070665.vm-pbs,1,1,96:00:00,0:0:1,0:37:15
2074083.vm-pbs,1,1,96:00:00,0:1:11,1:3:16
2093311.vm-pbs,1,1,60:00:00,0:4:5,0:22:47
2079222.vm-pbs,1,1,96:00:00,0:1:8,0:21:12
2077124.vm-pbs,1,1,60:00:00,0:0:0,0:0:2
2084891.vm-pbs,1,1,60:00:00,0:0:0,0:4:59
2081796.vm-pbs,1,1,01:00:00,0:10:8,0:13:16
2073948.vm-pbs,1,1,10:00:00,0:0:1,2:9:40
2070098.vm-pbs,1,1,96:00:00,0:46:53,0:40:7
2072412.vm-pbs,1,1,01:00:00,0:11:43,0:3:40
2093899.vm-pbs,1,1,60:00:00,0:5:58,0:4:35
2072176.vm-pbs,1,1,60:00:00,2:26:58,1:11:4
2083064.vm-pbs,1,1,60:00:00,0:0:0,0:0:44
2070333.vm-pbs,1,1,96:00:00,0:28:51,0:41:26
2083413.vm-pbs,1,1,96:00:00,0:0:1,0:19:14
2087106.vm-pbs,1,1,60:00:00,0:0:0,0:3:32
2073503.vm-pbs,1,1,01:00:00,0:22:56,0:10:38
2069769.vm-pbs,1,12,50:00:00,0:0:1,0:3:0
2088543.vm-pbs,1,1,01:00:00,0:0:4,0:0:11
2071496.vm-pbs,1,1,60:00:00,0:0:0,8:24:9
2068648.vm-pbs,1,12,168:00:00,0:12:27,0:12:31
2085684.vm-pbs,1,1,60:00:00,0:0:1,0:3:31
2090559.vm-pbs,1,1,60:00:00,0:6:4,0:5:22
2090255.vm-pbs,1,1,60:00:00,0:3:2,0:20:36
2069825.vm-pbs,1,1,05:00:00,0:0:1,0:12:8
2068896.vm-pbs,1,12,168:00:00,0:4:43,0:2:4
2089814.vm-pbs,1,1,60:00:00,0:7:54,0:5:18
2068195.vm-pbs,1,8,168:00:00,0:2:17,0:12:8
2089780.vm-pbs,1,1,60:00:00,0:6:59,0:3:12
2067859.vm-pbs,1,1,60:00:00,0:0:1,7:55:5
2087977.vm-pbs,2,24,480:00:00,0:0:2,27:14:33
2092067.vm-pbs,1,1,60:00:00,0:4:28,0:4:10
2073023.vm-pbs,1,1,96:00:00,0:0:0,1:1:34
2070516.vm-pbs,1,1,96:00:00,0:0:0,0:40:47
2086255.vm-pbs,1,1,60:00:00,0:0:1,0:3:59
2093969.vm-pbs,1,1,96:00:00,1:40:39,2:7:36
2089142.vm-pbs,1,1,60:00:00,0:0:1,0:20:21
2095356.vm-pbs,1,1,60:00:00,0:0:1,0:17:4
2092789.vm-pbs,1,1,60:00:00,0:4:47,0:21:16
2067851.vm-pbs,1,8,168:00:00,0:2:56,0:10:46
2066251.vm-pbs,1,1,48:00:00,0:0:0,35:0:55
2090187.vm-pbs,1,1,60:00:00,0:6:29,0:2:43
2074098.vm-pbs,1,1,60:00:00,0:28:4,6:50:39
2087375.vm-pbs,1,1,60:00:00,0:0:1,0:4:25
2084743.vm-pbs,1,1,60:00:00,0:0:0,0:3:21
2070264.vm-pbs,1,1,96:00:00,0:38:6,0:45:59
2068309.vm-pbs,1,8,168:00:00,0:0:1,0:8:28
2091585.vm-pbs,1,1,96:00:00,0:0:1,1:52:32
2091009.vm-pbs,1,1,60:00:00,0:3:36,0:6:5
2070615.vm-pbs,1,1,96:00:00,0:0:1,0:39:27
2074056.vm-pbs,1,1,96:00:00,0:0:0,1:2:11
2088089.vm-pbs,1,1,96:00:00,0:0:1,0:41:6
2068129.vm-pbs,1,1,60:00:00,0:0:2,8:17:20
2070654.vm-pbs,1,1,96:00:00,0:0:0,0:36:55
2069257.vm-pbs,1,1,60:00:00,0:0:1,8:25:37
2093983.vm-pbs,1,1,60:00:00,0:0:1,0:23:50
2087181.vm-pbs,1,1,96:00:00,0:0:0,0:38:18
2068299.vm-pbs,1,1,48:00:00,0:0:0,0:11:43
2088970.vm-pbs,1,1,01:00:00,2:45:19,0:29:36
2087038.vm-pbs,1,1,60:00:00,0:0:0,0:2:53
2087824.vm-pbs,1,1,96:00:00,0:0:1,0:37:46
2068809.vm-pbs,1,1,05:00:00,2:33:57,2:29:20
2086869.vm-pbs,1,1,60:00:00,0:0:1,0:3:35
2087720.vm-pbs,1,1,96:00:00,0:0:1,0:39:13
2077563.vm-pbs,1,1,60:00:00,0:0:0,0:0:14
2070790.vm-pbs,1,1,96:00:00,0:0:1,0:44:29
2082477.vm-pbs,1,1,60:00:00,0:0:1,0:1:23
2094242.vm-pbs,1,1,60:00:00,0:0:1,0:26:1
2088331.vm-pbs,1,1,60:00:00,0:0:1,0:19:38
2087446.vm-pbs,1,1,60:00:00,0:0:2,0:2:52
2069001.vm-pbs,1,1,60:00:00,0:0:1,8:0:25
2087574.vm-pbs,1,1,96:00:00,0:0:1,0:37:29
2092615.vm-pbs,1,1,60:00:00,0:4:45,0:25:14
2068422.vm-pbs,1,24,00:59:00,0:0:1,0:2:12
2086284.vm-pbs,1,1,60:00:00,0:0:1,0:5:23
2094056.vm-pbs,1,1,60:00:00,0:0:1,0:23:41
2073956.vm-pbs,1,1,96:00:00,0:4:38,1:2:12
2091557.vm-pbs,1,1,60:00:00,0:7:30,0:2:16
2079171.vm-pbs,1,1,96:00:00,0:1:34,0:21:20
2070883.vm-pbs,1,1,96:00:00,0:0:1,0:38:40
2068003.vm-pbs,1,8,168:00:00,0:0:1,0:8:0
2079801.vm-pbs,1,1,60:00:00,0:0:1,0:0:11
2067484.vm-pbs,1,1,60:00:00,0:0:2,8:3:22
2078965.vm-pbs,1,1,60:00:00,0:0:1,0:0:3
2068166.vm-pbs,1,1,60:00:00,0:0:1,8:20:10
2093484.vm-pbs,1,1,60:00:00,0:3:51,0:21:50
2073861.vm-pbs,1,1,96:00:00,0:3:34,1:0:6
2083609.vm-pbs,1,1,60:00:00,0:0:1,0:1:59
2086975.vm-pbs,1,1,60:00:00,0:0:2,0:6:5
2069254.vm-pbs,1,1,60:00:00,0:0:0,8:28:16
2077995.vm-pbs,1,1,96:00:00,0:7:41,0:22:18
2067949.vm-pbs,1,8,168:00:00,0:0:2,0:8:46
2092848.vm-pbs,1,1,60:00:00,0:7:24,0:6:0
2084953.vm-pbs,1,1,60:00:00,0:0:1,0:3:39
2068737.vm-pbs,1,1,05:00:00,0:0:1,2:58:9
2081944.vm-pbs,1,1,01:00:00,0:39:29,0:8:54
2073917.vm-pbs,1,1,96:00:00,0:2:44,0:59:32
2092737.vm-pbs,1,1,60:00:00,0:4:45,0:3:4
2073413.vm-pbs,1,1,01:00:00,0:5:24,0:8:13
2082031.vm-pbs,1,1,60:00:00,0:0:1,0:1:29
2094746.vm-pbs,1,1,60:00:00,0:0:1,0:26:8
2095329.vm-pbs,1,1,96:00:00,0:0:1,0:26:51
2088857.vm-pbs,1,1,01:00:00,1:29:5,0:35:40
2068509.vm-pbs,1,1,60:00:00,0:0:0,8:19:24
2092150.vm-pbs,1,1,60:00:00,0:6:50,0:4:14
2091368.vm-pbs,1,1,60:00:00,0:8:21,0:7:0
2069247.vm-pbs,1,1,60:00:00,0:0:0,8:29:37
2085517.vm-pbs,1,1,60:00:00,0:0:1,0:2:38
2083437.vm-pbs,1,1,96:00:00,0:0:0,0:18:45
2072254.vm-pbs,1,1,96:00:00,0:0:0,1:3:28
2081913.vm-pbs,1,1,01:00:00,0:30:1,0:8:21
2073399.vm-pbs,1,1,01:00:00,0:4:30,0:9:7
2088179.vm-pbs,1,1,96:00:00,0:0:0,0:34:33
2071369.vm-pbs,1,1,60:00:00,0:0:1,1:29:55
2069978.vm-pbs,1,1,96:00:00,1:20:43,0:38:47
2071129.vm-pbs,1,1,48:00:00,0:0:1,43:8:54
2092189.vm-pbs,1,1,60:00:00,0:4:27,0:4:42
2089669.vm-pbs,1,1,60:00:00,0:3:50,0:22:50
2085702.vm-pbs,1,4,01:00:00,0:0:1,0:2:12
2081866.vm-pbs,1,1,01:00:00,0:25:2,0:8:21
2072530.vm-pbs,1,1,01:00:00,0:29:50,0:5:33
2068532.vm-pbs,1,1,60:00:00,0:0:0,8:33:32
2084986.vm-pbs,1,1,60:00:00,0:0:1,0:3:16
2091353.vm-pbs,1,1,60:00:00,0:6:2,0:5:55
2070771.vm-pbs,1,1,96:00:00,0:0:0,0:40:28
2088939.vm-pbs,1,1,01:00:00,2:42:34,0:32:22
2091015.vm-pbs,1,1,60:00:00,0:3:16,0:20:20
2093305.vm-pbs,1,1,60:00:00,0:3:37,0:23:44
2092304.vm-pbs,1,1,60:00:00,0:7:34,0:2:46
2073999.vm-pbs,1,1,96:00:00,0:0:11,1:7:22
2089311.vm-pbs,1,1,60:00:00,0:0:1,0:21:24
2093458.vm-pbs,1,1,60:00:00,0:5:2,0:4:28
2068415.vm-pbs,1,8,168:00:00,0:1:10,0:2:54
2094205.vm-pbs,1,1,60:00:00,0:0:0,0:24:42
2090023.vm-pbs,1,1,60:00:00,0:4:33,0:22:43
2075661.vm-pbs,1,1,01:00:00,0:52:28,0:46:12
2090965.vm-pbs,1,8,90:55:30,0:0:1,17:15:36
2076848.vm-pbs,1,1,96:00:00,0:26:35,0:21:10
2074070.vm-pbs,1,1,96:00:00,0:0:30,1:2:4
2083214.vm-pbs,1,1,60:00:00,0:0:0,0:0:24
2070629.vm-pbs,1,1,96:00:00,0:0:1,0:37:0
2080784.vm-pbs,1,1,60:00:00,1:52:34,1:36:44
2072750.vm-pbs,1,1,96:00:00,0:0:0,1:4:46
2073009.vm-pbs,1,1,60:00:00,2:5:42,1:11:44
2073473.vm-pbs,1,1,01:00:00,0:16:18,0:7:17
2068359.vm-pbs,1,8,168:00:00,0:0:2,0:8:33
2069632.vm-pbs,1,12,50:00:00,0:0:1,0:2:31
2089244.vm-pbs,1,1,60:00:00,0:0:1,0:20:17
2070581.vm-pbs,1,1,96:00:00,0:0:1,0:43:36
2078289.vm-pbs,1,1,60:00:00,0:0:0,0:0:21
2069524.vm-pbs,1,1,48:00:00,0:0:0,40:19:49
2089428.vm-pbs,1,1,60:00:00,0:6:19,0:2:32
2090241.vm-pbs,1,1,60:00:00,0:2:49,0:22:13
2069832.vm-pbs,1,1,05:00:00,0:0:0,0:52:11
2073705.vm-pbs,1,1,96:00:00,0:0:1,1:7:28
2087060.vm-pbs,1,1,60:00:00,0:0:0,0:5:18
2073019.vm-pbs,1,1,96:00:00,0:0:1,0:59:57
2077871.vm-pbs,1,1,96:00:00,0:0:0,0:21:1
2074134.vm-pbs,1,1,60:00:00,0:30:39,1:10:47
2070014.vm-pbs,1,1,96:00:00,1:15:35,0:38:6
2091636.vm-pbs,1,1,60:00:00,0:6:10,0:19:38
2092032.vm-pbs,1,1,60:00:00,0:4:28,0:23:39
2091692.vm-pbs,1,1,60:00:00,0:4:3,0:18:48
2090626.vm-pbs,1,1,60:00:00,0:6:41,0:3:2
2092259.vm-pbs,1,1,60:00:00,0:5:0,0:21:6
2073994.vm-pbs,1,1,60:00:00,0:57:56,1:14:20
2080666.vm-pbs,1,1,60:00:00,2:4:40,1:4:43
2080870.vm-pbs,1,1,96:00:00,0:2:57,0:21:20
2068275.vm-pbs,1,1,48:00:00,0:0:1,0:11:48
2080658.vm-pbs,1,1,60:00:00,2:4:22,1:5:2
2069864.vm-pbs,1,1,05:00:00,0:45:26,0:36:49
2092429.vm-pbs,1,1,60:00:00,0:3:34,0:22:52
2068265.vm-pbs,1,8,168:00:00,0:1:14,0:10:13
2068274.vm-pbs,1,1,48:00:00,0:0:1,0:11:48
2089466.vm-pbs,1,1,60:00:00,0:5:57,0:6:24
2081515.vm-pbs,1,1,60:00:00,0:0:1,0:0:41
2076897.vm-pbs,1,1,96:00:00,0:48:12,0:19:31
2084607.vm-pbs,1,1,96:00:00,0:48:42,0:45:45
2085299.vm-pbs,1,1,60:00:00,0:0:0,0:1:53
2072004.vm-pbs,1,1,96:00:00,1:20:26,1:10:2
2091400.vm-pbs,1,1,60:00:00,0:7:22,0:1:46
2082496.vm-pbs,1,1,60:00:00,0:0:1,0:1:5
2090038.vm-pbs,1,1,60:00:00,0:3:14,0:6:14
2093452.vm-pbs,1,1,60:00:00,0:5:15,0:20:40
2081692.vm-pbs,1,1,60:00:00,0:0:0,0:0:14
2075793.vm-pbs,1,1,01:00:00,2:55:52,0:37:56
2092204.vm-pbs,1,1,60:00:00,0:3:37,0:3:13
2072515.vm-pbs,1,1,01:00:00,0:27:55,0:7:29
2068290.vm-pbs,1,1,48:00:00,0:0:0,0:11:45
2091811.vm-pbs,1,1,60:00:00,0:4:8,0:2:33
2068505.vm-pbs,1,8,168:00:00,0:0:1,0:8:29
2071368.vm-pbs,1,1,60:00:00,0:0:1,1:29:55
2073022.vm-pbs,1,1,96:00:00,0:0:1,1:1:41
2070113.vm-pbs,1,1,96:00:00,0:44:32,0:39:19
2081787.vm-pbs,1,1,01:00:00,0:4:38,0:8:45
2073428.vm-pbs,1,1,01:00:00,0:11:47,0:6:48
2087800.vm-pbs,1,1,96:00:00,0:0:0,0:41:18
2070757.vm-pbs,1,12,50:00:00,0:0:2,0:17:44
2072437.vm-pbs,1,1,01:00:00,0:18:11,0:7:14
2091570.vm-pbs,1,1,96:00:00,0:0:18,1:52:33
2070734.vm-pbs,1,12,50:00:00,0:0:1,0:15:5
2072779.vm-pbs,1,1,96:00:00,0:0:0,1:4:8
2074007.vm-pbs,1,1,96:00:00,0:3:13,0:59:8
2069277.vm-pbs,1,1,60:00:00,0:0:0,8:14:33
2069696.vm-pbs,1,1,96:00:00,0:45:15,0:38:42
2079327.vm-pbs,1,1,60:00:00,0:0:1,0:0:32
2086167.vm-pbs,1,1,60:00:00,0:0:1,0:5:1
2086005.vm-pbs,1,1,60:00:00,0:0:0,0:1:14
2095196.vm-pbs,1,1,60:00:00,0:0:1,0:25:49
2085889.vm-pbs,1,1,60:00:00,0:0:2,0:5:31
2070283.vm-pbs,1,1,96:00:00,0:27:4,0:40:26
2072015.vm-pbs,1,1,96:00:00,1:20:25,1:10:2
2068558.vm-pbs,1,1,60:00:00,0:0:1,8:21:54
2086959.vm-pbs,1,1,60:00:00,0:0:0,0:4:21
2073938.vm-pbs,1,1,96:00:00,0:27:1,1:6:45
2069664.vm-pbs,1,1,96:00:00,0:0:0,0:44:2
2085812.vm-pbs,1,1,60:00:00,0:0:1,0:4:20
2090129.vm-pbs,1,1,60:00:00,0:5:19,0:20:15
2093881.vm-pbs,1,1,60:00:00,0:5:6,0:3:9
2095280.vm-pbs,1,1,60:00:00,0:0:1,0:27:25
2085550.vm-pbs,1,1,60:00:00,0:0:1,0:3:55
2074166.vm-pbs,1,1,60:00:00,0:44:49,6:4:20
2071471.vm-pbs,1,1,60:00:00,0:0:1,7:58:31
2075762.vm-pbs,1,1,01:00:00,2:23:2,0:35:44
2091845.vm-pbs,1,1,60:00:00,0:5:1,0:2:26
2085947.vm-pbs,1,1,60:00:00,0:0:1,0:3:26
2093473.vm-pbs,1,1,60:00:00,0:4:13,0:2:34
2086607.vm-pbs,1,1,60:00:00,0:0:1,0:4:52
2095272.vm-pbs,1,1,60:00:00,0:0:1,0:24:43
2068278.vm-pbs,1,1,48:00:00,0:0:1,0:11:47
2084957.vm-pbs,1,1,60:00:00,0:0:1,0:3:37
2085542.vm-pbs,1,1,60:00:00,0:0:1,0:5:6
2084632.vm-pbs,1,1,96:00:00,1:37:22,0:42:18
2073005.vm-pbs,1,1,60:00:00,2:10:52,1:6:59
2087219.vm-pbs,1,1,60:00:00,0:0:1,0:6:15
2081499.vm-pbs,1,1,60:00:00,0:0:1,0:1:18
2092324.vm-pbs,1,1,60:00:00,0:7:57,0:4:20
2094190.vm-pbs,1,1,60:00:00,0:0:1,0:22:0
2094718.vm-pbs,1,1,96:00:00,0:39:44,2:11:47
2089650.vm-pbs,1,1,60:00:00,0:6:28,0:4:38
2073832.vm-pbs,1,1,60:00:00,1:39:45,1:9:37
2095149.vm-pbs,1,1,60:00:00,0:0:1,0:24:5
2062286.vm-pbs,1,8,24:00:00,41:54:22,1:18:10
2084395.vm-pbs,1,1,96:00:00,0:0:1,0:18:29
2083205.vm-pbs,1,1,60:00:00,0:0:1,0:0:44
2086833.vm-pbs,1,1,60:00:00,0:0:1,0:3:46
2076857.vm-pbs,1,1,96:00:00,0:28:51,0:18:53
2082686.vm-pbs,1,1,60:00:00,0:0:1,0:0:1
2074263.vm-pbs,1,1,96:00:00,0:20:40,1:5:14
2085042.vm-pbs,1,1,60:00:00,0:0:0,0:2:12
2092748.vm-pbs,1,1,60:00:00,0:4:30,0:6:34
2084056.vm-pbs,1,1,96:00:00,0:8:16,0:20:17
2086943.vm-pbs,1,1,96:00:00,0:0:40,0:39:26
2081514.vm-pbs,1,1,60:00:00,0:0:1,0:0:41
2070171.vm-pbs,1,1,96:00:00,0:31:7,0:42:38
2093906.vm-pbs,1,1,60:00:00,0:6:13,0:18:33
2093939.vm-pbs,1,1,96:00:00,1:40:0,2:4:30
2081636.vm-pbs,1,1,60:00:00,0:0:1,0:1:59
2089371.vm-pbs,1,1,60:00:00,0:0:1,0:19:55
2080683.vm-pbs,1,1,96:00:00,0:1:29,0:21:16
2094467.vm-pbs,1,1,60:00:00,0:0:1,0:24:45
2072231.vm-pbs,1,1,96:00:00,0:0:1,1:7:10
2086383.vm-pbs,1,1,60:00:00,0:0:1,0:2:30
2081951.vm-pbs,1,1,01:00:00,0:40:1,0:8:21
2094015.vm-pbs,1,1,96:00:00,1:17:55,2:7:6
2093120.vm-pbs,1,1,60:00:00,0:4:49,0:24:19
2089485.vm-pbs,1,1,60:00:00,0:1:45,0:5:13
2094390.vm-pbs,1,1,60:00:00,0:0:0,0:24:3
2086795.vm-pbs,1,1,60:00:00,0:0:1,0:5:34
2082222.vm-pbs,1,1,60:00:00,0:0:0,0:0:15
2088889.vm-pbs,1,1,01:00:00,2:5:45,0:34:9
2087379.vm-pbs,1,1,60:00:00,0:0:1,0:3:44
2094319.vm-pbs,1,1,60:00:00,0:0:1,0:23:27
2074298.vm-pbs,1,1,96:00:00,0:1:22,1:4:14
2087778.vm-pbs,1,1,96:00:00,0:0:10,0:38:48
2093668.vm-pbs,1,1,60:00:00,0:4:37,0:23:31
2068831.vm-pbs,1,1,05:00:00,2:37:17,2:30:59
2077984.vm-pbs,1,1,60:00:00,0:0:1,0:0:13
2082928.vm-pbs,1,1,60:00:00,0:0:0,0:1:2
2094249.vm-pbs,1,1,96:00:00,1:34:40,1:57:55
2078488.vm-pbs,1,1,96:00:00,0:0:19,0:22:18
2074674.vm-pbs,1,1,01:00:00,0:0:57,0:0:23
2091805.vm-pbs,1,1,60:00:00,0:4:49,0:2:44
2067978.vm-pbs,1,8,168:00:00,0:0:1,0:7:55
2069742.vm-pbs,1,1,96:00:00,0:40:58,0:37:55
2068146.vm-pbs,1,1,60:00:00,0:0:2,8:18:20
2075813.vm-pbs,1,1,60:00:00,1:42:28,1:1:1
2073616.vm-pbs,1,1,96:00:00,0:9:33,1:8:57
2093549.vm-pbs,1,1,60:00:00,0:5:45,0:22:5
2073740.vm-pbs,1,1,96:00:00,0:1:29,1:2:10
2093905.vm-pbs,1,1,60:00:00,0:6:13,0:23:36
2068744.vm-pbs,1,1,05:00:00,0:0:1,2:33:6
2084192.vm-pbs,1,1,96:00:00,0:0:1,0:18:21
2084174.vm-pbs,1,1,96:00:00,0:0:0,0:22:19
2081889.vm-pbs,1,1,01:00:00,0:27:47,0:10:36
2094200.vm-pbs,1,1,60:00:00,0:0:1,0:25:32
2085834.vm-pbs,1,1,60:00:00,0:0:2,0:6:0
2072328.vm-pbs,1,1,00:07:00,0:0:1,0:2:41
2078250.vm-pbs,1,1,60:00:00,0:0:1,0:1:1
2071365.vm-pbs,1,1,60:00:00,0:0:0,1:29:56
2089598.vm-pbs,1,1,60:00:00,0:7:26,0:22:49
2065910.vm-pbs,1,24,71:00:00,42:27:26,8:34:0
2068405.vm-pbs,1,8,168:00:00,0:0:3,0:12:0
2094522.vm-pbs,1,1,60:00:00,0:0:14,0:26:58
2067924.vm-pbs,1,8,168:00:00,0:0:2,0:12:42
2062269.vm-pbs,1,8,24:00:00,32:28:52,7:18:20
2076136.vm-pbs,1,1,60:00:00,0:0:0,0:0:53
